customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,tenure_years,lifecycle_stage,avg_monthly_spending,price_tier,expected_total,spending_ratio,is_high_value,total_services,has_internet,has_phone,has_streaming,has_security,engagement_level,contract_level,has_long_contract,uses_paperless,risky_payment,uses_auto_payment,has_family,family_size,senior_with_dependents,single_senior,customer_profile,churn_risk_score,is_high_risk,value_risk_ratio,engagement_per_dollar,cluster,Churn_binary,segment_name
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,2-4 Years,0,3.583333333333333,Mature,25.06860465116279,Low,1042.75,1.0327664670658685,0,1,0,1,0,0,Low,2,1,0,0,0,1,3,0,0,Adult with Family,2,0,359.31666666666666,0.0412371134020618,2,0,Budget Committed
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,4+ Years,0,4.083333333333333,Loyal,51.86224489795919,Medium,2538.2,1.00080734089477,0,4,1,0,1,0,Medium,1,1,1,0,1,1,3,0,0,Adult with Family,0,0,2541.25,0.0772200772200772,1,1,Loyal Premium
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,Yes,0-1 Year,1,0.0833333333333333,New,46.0,Medium,46.0,0.9787234042553192,0,2,1,1,0,0,Low,0,0,0,1,0,1,2,0,0,Senior with Family,9,1,4.6,0.0434782608695652,3,1,High-Risk New
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,1-2 Years,0,1.25,Growing,77.07333333333332,High,1191.0,0.9698825503355704,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,1,Senior Alone,7,1,144.5125,0.0377833753148614,0,1,At-Risk Mid-Tier
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,4+ Years,0,5.0,Loyal,61.57416666666666,Medium,3630.0,1.0174745249242632,0,5,1,1,0,1,High,2,1,0,0,1,1,3,0,0,Adult with Family,0,0,3694.45,0.0826446280991735,1,0,Loyal Premium
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,1-2 Years,0,1.4166666666666667,Growing,22.51764705882353,Low,426.7000000000001,0.895019873743278,0,1,1,0,0,0,Low,0,0,0,0,1,0,1,0,0,Adult Alone,6,1,54.68571428571429,0.0398406374501992,0,0,At-Risk Mid-Tier
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,1-2 Years,0,1.3333333333333333,Growing,72.9875,High,1148.8,1.0156548965037395,0,2,1,1,0,0,Low,0,0,1,0,1,1,2,0,0,Senior with Family,6,1,166.82857142857142,0.0278551532033426,0,1,At-Risk Mid-Tier
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,2-4 Years,0,2.9166666666666665,Mature,21.335714285714285,Low,701.75,1.0626111704019925,0,1,0,1,0,0,Low,1,1,0,0,1,1,3,0,0,Adult with Family,2,0,248.91666666666663,0.0498753117206982,2,0,Budget Committed
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,2-4 Years,0,3.6666666666666665,Mature,88.92954545454546,High,3889.6,1.0057317637382408,1,4,1,1,1,0,Medium,1,1,0,0,0,1,2,0,0,Senior with Family,2,0,1304.3,0.0452488687782805,0,1,At-Risk Mid-Tier
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,0-1 Year,1,1.0,Growing,30.7375,Low,363.0,1.0133241758241758,0,2,1,0,0,0,Low,1,1,0,0,1,1,3,0,0,Adult with Family,4,0,73.77000000000001,0.0661157024793388,3,0,High-Risk New
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-1 Year,1,0.0833333333333333,New,20.2,Low,20.2,0.9528301886792452,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,2.525,0.0495049504950495,3,0,High-Risk New
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,2-4 Years,0,2.333333333333333,Mature,59.096428571428575,Medium,1677.2,0.9859969014420212,0,5,1,1,0,1,High,1,1,1,1,0,0,1,0,0,Adult Alone,3,0,413.675,0.0834724540901502,0,0,At-Risk Mid-Tier
6010-DDPPW,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,No,4+ Years,0,5.833333333333333,Loyal,27.72642857142857,Low,1760.5,1.101816633550951,0,1,0,1,0,0,Low,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,970.425,0.0397614314115308,2,0,Budget Committed
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,0-1 Year,1,0.4166666666666667,New,44.34,Medium,230.0,0.9597402597402596,0,2,1,1,0,0,Low,0,0,0,0,0,1,2,0,0,Adult with Family,7,1,27.7125,0.0434782608695652,3,1,High-Risk New
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,1-2 Years,0,1.5,Growing,99.70277777777778,High,1823.4,0.983693269019952,0,6,1,1,1,1,High,0,0,0,0,1,0,1,0,0,Adult Alone,6,1,256.37857142857143,0.0592300098716683,0,0,At-Risk Mid-Tier
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,4+ Years,0,5.833333333333333,Loyal,75.56857142857143,High,5386.5,0.9818654292343388,1,6,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Adult with Family,0,0,5289.8,0.0779727095516569,1,0,Loyal Premium
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0-1 Year,1,0.75,Growing,55.68888888888889,Medium,497.7,1.0050130338881091,0,3,1,1,0,0,Medium,0,0,1,0,0,1,3,0,0,Adult with Family,6,1,71.6,0.054249547920434,3,0,High-Risk New
0248-PGHBZ,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,4+ Years,0,5.583333333333333,Loyal,91.65447761194032,High,6194.150000000001,0.991235079053776,1,6,1,1,1,1,High,2,1,1,0,1,0,1,0,1,Senior Alone,1,0,3070.425,0.0648999459167117,1,0,Loyal Premium
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,0-1 Year,1,0.0833333333333333,New,48.45,Medium,48.45,0.9797775530839232,0,3,1,1,0,1,Medium,0,0,1,0,1,0,1,0,0,Adult Alone,6,1,6.921428571428572,0.0619195046439628,3,0,High-Risk New
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,1-2 Years,0,1.5,Growing,17.180555555555557,Low,348.3,0.8853421127970226,0,1,0,1,0,0,Low,2,1,0,0,0,1,3,0,0,Adult with Family,3,0,77.3125,0.0516795865633074,2,0,Budget Committed
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,0-1 Year,1,0.3333333333333333,New,50.275,Medium,207.0,0.9668269230769232,0,2,1,1,0,0,Low,0,0,0,0,1,0,1,0,0,Adult Alone,7,1,25.1375,0.038647342995169,3,1,High-Risk New
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,4+ Years,0,5.916666666666667,Loyal,87.0330985915493,High,6155.7,1.0036789189013595,1,5,1,1,0,1,High,1,1,1,0,1,1,3,1,0,Senior with Family,1,0,3089.675,0.0576701268742791,1,0,Loyal Premium
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,2-4 Years,0,2.5,Mature,94.62333333333332,High,2832.0,1.0020120014119307,0,5,1,1,1,1,High,0,0,1,1,0,1,3,0,0,Adult with Family,7,1,354.8375,0.0529661016949152,0,1,At-Risk Mid-Tier
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,0-1 Year,1,0.0833333333333333,New,55.7,Medium,55.7,0.982363315696649,0,4,1,1,0,1,Medium,0,0,0,0,0,1,2,0,0,Adult with Family,6,1,7.957142857142857,0.0718132854578097,3,0,High-Risk New
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,4+ Years,0,4.583333333333333,Loyal,83.45181818181818,High,4633.75,0.9903123145800744,1,4,1,1,0,1,Medium,1,1,1,0,1,0,1,0,0,Adult Alone,1,0,2294.925,0.0474777448071216,1,0,Loyal Premium
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,4+ Years,0,4.916666666666667,Loyal,63.31271186440678,Medium,3814.35,0.9790582777464714,0,5,1,1,1,1,High,0,0,1,1,0,0,1,0,0,Adult Alone,5,0,622.5749999999999,0.0773395204949729,0,0,At-Risk Mid-Tier
2619-WFQWU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,0-1 Year,1,0.0833333333333333,New,70.15,High,70.15,0.9859451862262824,0,2,1,1,0,0,Low,0,0,1,0,0,0,1,0,0,Adult Alone,7,1,8.76875,0.0285103349964362,3,1,High-Risk New
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0-1 Year,1,0.5833333333333334,Growing,68.22142857142858,Medium,484.4,0.9838277709105891,0,2,1,1,0,0,Low,0,0,1,0,1,1,2,0,0,Adult with Family,7,1,59.69375,0.0289017341040462,3,0,High-Risk New
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,2-4 Years,0,3.75,Mature,56.748888888888885,Medium,2459.25,1.0379839447210648,0,4,1,1,0,1,Medium,2,1,0,0,1,1,3,0,0,Adult with Family,1,0,1276.85,0.0731930466605672,1,0,Loyal Premium
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,4+ Years,0,4.5,Loyal,24.85462962962963,Low,1336.5,1.0034766355140188,0,1,0,1,0,0,Low,1,1,1,0,1,1,3,0,0,Adult with Family,1,0,671.075,0.0404040404040404,2,0,Budget Committed
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,4+ Years,0,4.25,Loyal,23.85,Low,1221.45,0.9950100208597488,0,1,0,1,0,0,Low,1,1,1,0,0,1,3,0,0,Adult with Family,1,0,608.175,0.0417536534446764,2,0,Budget Committed
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,4+ Years,0,6.0,Loyal,105.25069444444443,High,7560.0,1.00225499272583,1,6,1,1,1,1,High,1,1,0,0,1,1,2,0,0,Senior with Family,1,0,3789.025,0.0571428571428571,1,0,Loyal Premium
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,2-4 Years,0,3.6666666666666665,Mature,59.18068181818182,Medium,2633.4,0.9884413908290312,0,5,1,1,0,1,High,1,1,1,0,1,1,2,0,0,Adult with Family,1,0,1301.975,0.0835421888053467,1,0,Loyal Premium
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,0-1 Year,1,0.1666666666666666,New,21.35,Low,40.1,1.0389294403892944,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,5.3375,0.0498753117206982,3,0,High-Risk New
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,4+ Years,0,5.5,Loyal,91.77121212121212,High,6081.900000000001,0.9957257229282084,1,4,1,1,1,1,Medium,1,1,1,0,1,0,1,0,0,Adult Alone,1,0,3028.45,0.043407487791644,1,0,Loyal Premium
2137-DQMEV,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,4+ Years,0,5.666666666666667,Loyal,43.87720588235294,Medium,3046.4,0.979080527662926,0,4,1,0,1,1,Medium,1,1,0,0,0,1,3,0,0,Adult with Family,0,0,2983.65,0.0892857142857142,1,0,Loyal Premium
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,2-4 Years,0,2.583333333333333,Mature,22.23709677419355,Low,647.9,1.0623362613653875,0,1,0,1,0,0,Low,2,1,0,0,1,0,1,0,0,Adult Alone,2,0,229.78333333333333,0.0478468899521531,2,0,Budget Committed
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,1-2 Years,0,1.75,Growing,96.43333333333332,High,2003.4,1.010327279984035,0,4,1,1,1,0,Medium,0,0,1,0,1,0,1,0,1,Senior Alone,6,1,289.3,0.0419287211740041,0,0,At-Risk Mid-Tier
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,1-2 Years,0,1.75,Growing,83.2,High,1687.35,1.0348565167175054,0,3,1,1,0,1,Medium,0,0,0,1,0,1,2,0,0,Adult with Family,8,1,194.13333333333333,0.0373366521468575,0,0,At-Risk Mid-Tier
2404-JIBFC,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,4+ Years,0,4.583333333333333,Loyal,84.69,High,4680.5,0.9949695610381288,1,7,1,1,1,1,High,2,1,1,0,1,1,3,0,0,Adult with Family,1,0,2328.975,0.0822561692126909,1,0,Loyal Premium
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,0-1 Year,1,0.75,Growing,32.900000000000006,Low,312.3,0.945100542610916,0,2,1,0,1,0,Low,0,0,1,0,1,0,1,0,0,Adult Alone,7,1,37.0125,0.0576368876080691,3,1,High-Risk New
8029-XYPWT,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,4+ Years,0,5.916666666666667,Loyal,112.90985915492958,High,8168.55,0.981278038570056,1,8,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Senior with Family,1,0,4008.3,0.069534984789222,1,0,Loyal Premium
4614-NUVZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,0-1 Year,1,0.0833333333333333,New,81.1,High,81.1,0.9878197320341048,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,8.11,0.0369913686806411,3,1,High-Risk New
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,1-2 Years,0,1.8333333333333333,Growing,19.704545454545453,Low,438.9,0.985451238917936,0,1,0,1,0,0,Low,1,1,0,0,0,1,3,0,0,Adult with Family,3,0,108.375,0.050125313283208,2,0,Budget Committed
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,Yes,0-1 Year,1,0.0833333333333333,New,20.55,Low,20.55,0.9535962877030162,0,1,0,1,0,0,Low,0,0,0,0,0,1,3,0,0,Adult with Family,7,1,2.56875,0.048661800486618,3,1,High-Risk New
6804-GDMOI,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,4+ Years,0,5.083333333333333,Loyal,105.38360655737704,High,6502.599999999999,0.988437173257888,1,6,1,1,1,1,High,2,1,1,1,0,0,1,0,0,Adult Alone,3,0,1607.1,0.0562851782363977,1,1,Loyal Premium
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,4+ Years,0,5.583333333333333,Loyal,87.81865671641792,High,5772.05,1.0191926278137209,1,7,1,1,1,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,2941.925,0.08125362739408,1,0,Loyal Premium
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,1-2 Years,0,1.1666666666666667,Growing,74.55714285714285,High,1103.9,0.944700877907503,0,4,1,1,0,1,Medium,0,0,0,1,0,0,1,0,1,Senior Alone,7,1,130.475,0.0507292327203551,0,0,At-Risk Mid-Tier
9572-MTILT,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,4+ Years,0,4.916666666666667,Loyal,105.9813559322034,High,6298.25,0.9926419811882368,1,7,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Adult with Family,6,1,893.2714285714285,0.0655737704918032,0,1,At-Risk Mid-Tier
7658-UYUQS,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,1-2 Years,0,1.75,Growing,88.44047619047619,High,1817.55,1.0212806906601413,0,4,1,1,1,1,Medium,0,0,0,0,1,1,2,0,0,Senior with Family,6,1,265.32142857142856,0.0462160600808781,0,0,At-Risk Mid-Tier
7880-XSOJX,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,No,0-1 Year,1,0.3333333333333333,New,36.6,Medium,169.6,0.8581477139507621,0,4,1,0,0,1,Medium,0,0,0,0,0,0,1,0,0,Adult Alone,6,1,20.914285714285715,0.0943396226415094,3,0,High-Risk New
9611-CTWIH,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,0-1 Year,1,0.25,New,80.14999999999999,High,268.35,0.8927046593651382,0,4,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,24.045,0.0447177193963107,3,1,High-Risk New
4589-IUAJB,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,No,4+ Years,0,5.833333333333333,Loyal,24.630714285714287,Low,1697.5,1.0151015602001767,0,1,0,1,0,0,Low,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,862.075,0.0412371134020618,2,0,Budget Committed
0329-GTIAJ,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,0-1 Year,1,0.25,New,105.1,High,293.70000000000005,1.0699015948422124,0,6,1,1,1,0,High,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,31.53,0.0612870275791624,3,1,High-Risk New
8746-BFOAJ,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,1-2 Years,0,1.75,Growing,20.454761904761902,Low,430.5,0.9954808806488992,0,1,0,1,0,0,Low,1,1,0,0,1,0,1,0,1,Senior Alone,3,0,107.3875,0.048780487804878,2,0,Budget Committed
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,1-2 Years,0,1.6666666666666667,Growing,17.807499999999997,Low,392.0,0.906234096692112,0,1,0,1,0,0,Low,0,0,1,0,1,0,1,0,0,Adult Alone,6,1,50.87857142857143,0.0510204081632653,2,0,Budget Committed
6072-NUQCB,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,No,1-2 Years,0,1.8333333333333333,Growing,22.193181818181817,Low,445.5,1.093505039193729,0,1,0,1,0,0,Low,1,1,0,0,1,1,3,0,0,Adult with Family,3,0,122.0625,0.0493827160493827,2,0,Budget Committed
6629-CZTTH,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,Yes,0-1 Year,1,0.0833333333333333,New,55.7,Medium,55.7,0.982363315696649,0,3,1,1,1,0,Medium,0,0,1,0,0,0,1,0,0,Adult Alone,6,1,7.957142857142857,0.0538599640933572,3,1,High-Risk New
8838-GPHZP,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,No,4+ Years,0,5.25,Loyal,20.614285714285717,Low,1297.8000000000002,0.9999230058515552,0,1,0,1,0,0,Low,2,1,1,0,0,0,1,0,0,Adult Alone,1,0,649.35,0.0485436893203883,2,0,Budget Committed
8750-QWZAJ,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,No,4+ Years,0,5.833333333333333,Loyal,19.696428571428573,Low,1386.0,0.9940519105984138,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,1,0,689.375,0.0505050505050505,2,0,Budget Committed
5364-EVNIB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,Yes,1-2 Years,0,1.0833333333333333,Growing,74.88076923076923,High,1037.4,0.9374518489984592,0,4,1,1,0,1,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,7,1,121.68125,0.050125313283208,0,1,At-Risk Mid-Tier
6918-UMQCG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,0-1 Year,1,0.4166666666666667,New,76.85,High,401.0,0.9558457711442786,0,3,1,1,1,0,Medium,0,0,0,1,0,0,1,0,0,Adult Alone,9,1,38.425,0.0374064837905236,3,0,High-Risk New
0675-NCDYU,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No,4+ Years,0,6.0,Loyal,118.65625,High,8380.800000000001,1.0192619723687035,1,8,1,1,1,1,High,2,1,1,0,1,1,3,0,0,Adult with Family,1,0,4271.625,0.0687285223367697,1,0,Loyal Premium
6339-DKLMK,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,1-2 Years,0,1.0833333333333333,Growing,29.996153846153845,Low,411.45,0.945447933082798,0,2,1,0,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,43.327777777777776,0.0631911532385466,3,0,High-Risk New
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,4+ Years,0,5.083333333333333,Loyal,93.96475409836066,High,5743.150000000001,0.9978586910160772,1,6,1,1,1,1,High,0,0,0,0,1,1,2,0,0,Adult with Family,4,0,1146.37,0.0637280934678704,1,0,Loyal Premium
5088-QZLRL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,No,0-1 Year,1,0.0833333333333333,New,20.65,Low,20.65,0.953810623556582,0,1,0,1,0,0,Low,0,0,0,1,0,0,1,0,0,Adult Alone,9,1,2.065,0.0484261501210653,3,0,High-Risk New
8023-QHAIO,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,No,4+ Years,0,4.666666666666667,Loyal,76.35267857142857,High,4303.599999999999,0.9932978673976678,1,3,1,1,0,0,Medium,0,0,1,0,1,1,2,0,0,Senior with Family,3,0,1068.9375,0.0390370852309694,0,0,At-Risk Mid-Tier
4397-FRLTA,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,No,0-1 Year,1,0.3333333333333333,New,21.125,Low,80.6,1.0355392156862746,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,10.5625,0.0496277915632754,3,0,High-Risk New
3057-VJJQE,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,No,2-4 Years,0,2.9166666666666665,Mature,54.97428571428571,Medium,1933.75,0.9944954128440366,0,3,1,1,0,1,Medium,2,1,0,0,0,0,1,0,0,Adult Alone,1,0,962.05,0.0542986425339366,0,0,At-Risk Mid-Tier
5087-SUURX,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,1-2 Years,0,1.5,Growing,37.21388888888889,Medium,702.9,0.9516266515129992,0,3,1,0,1,1,Medium,0,0,1,1,0,1,2,0,0,Adult with Family,7,1,83.73125,0.0768245838668374,0,1,At-Risk Mid-Tier
